,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient,time,trend,SMA,EMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,RSI,ADX,CCI,Aroon Down,Aroon Up,Real Lower Band,Real Middle Band,Real Upper Band,Chaikin A/D,OBV
58,153.92,155.42,153.24,153.64,153.64,506609,0.0,1.0,2019-09-26,DOWN,149.835,150.0264,2.3684,-0.2354,2.6038,30.2096,22.622,52.3928,6.429,52.2886,50.0,25.0,138.035,149.835,161.635,275020104.5208,134523889.0
59,151.52,153.88,151.06,153.88,153.88,919492,0.0,1.0,2019-09-25,UP,149.8293,149.8944,2.6325,-0.0301,2.6627,46.312,25.1832,51.2709,6.4294,37.7975,51.6667,26.6667,138.0368,149.8293,161.6218,275340804.1731,135030498.0
60,156.8,157.36,151.92,153.2,153.2,1452210,0.0,1.0,2019-09-24,DOWN,149.8207,149.8393,3.1757,0.5055,2.6702,61.9032,42.8236,54.0251,6.4569,52.9428,53.3333,28.3333,138.0324,149.8207,161.609,274421312.1731,134111006.0
61,158.9,159.22,155.74,156.58,156.58,1095294,0.0,1.0,2019-09-23,UP,149.7137,149.6033,3.2852,0.7414,2.5438,66.4337,70.9292,55.1845,6.468,91.9636,55.0,30.0,138.065,149.7137,161.3623,275190130.1905,135563216.0
62,159.0,161.08,158.36,159.8,159.8,2572940,0.0,1.0,2019-09-20,UP,149.572,149.2882,3.1634,0.8049,2.3585,58.6359,71.9568,55.24,6.4017,127.7283,56.6667,31.6667,138.1695,149.572,160.9745,275756663.2259,136658510.0
63,156.12,158.92,155.4,158.92,158.92,1159280,0.0,1.0,2019-09-19,DOWN,149.3737,148.959,2.9517,0.7945,2.1573,56.3003,56.415,53.9276,6.278,106.8696,58.3333,33.3333,138.2228,149.3737,160.5245,275605310.4171,134085570.0
64,155.2,156.46,154.9,155.94,155.94,680122,0.0,1.0,2019-09-18,DOWN,149.2417,148.7162,2.9318,0.9732,1.9587,64.8526,47.536,53.4993,6.1888,84.7742,60.0,35.0,138.2267,149.2417,160.2566,274446030.4171,132926290.0
65,156.9,157.2,154.32,155.84,155.84,778956,0.0,1.0,2019-09-17,DOWN,149.072,148.4964,2.9575,1.2421,1.7154,76.8339,64.9498,54.4185,6.1412,87.876,61.6667,36.6667,138.116,149.072,160.028,274219323.084,132246168.0
66,156.5,158.18,156.02,157.56,157.56,557423,0.0,1.0,2019-09-16,UP,148.8767,148.2116,2.7741,1.3693,1.4048,82.1435,82.0719,54.2365,6.0928,110.6456,63.3333,38.3333,138.0689,148.8767,159.6844,274176050.7312,133025124.0
67,156.96,159.0,156.6,158.06,158.06,1002428,0.0,1.0,2019-09-13,UP,148.6937,147.9306,2.5404,1.4779,1.0625,82.7574,83.4798,54.4825,6.0073,123.7579,65.0,40.0,138.0377,148.6937,159.3496,273938629.0214,133582547.0
68,154.64,158.08,154.18,156.76,156.76,1543292,0.0,1.0,2019-09-12,DOWN,148.516,147.6245,2.1584,1.4653,0.693,82.465,80.8786,53.4354,5.908,107.7112,66.6667,41.6667,138.0637,148.516,158.9683,273721440.3243,132580119.0
69,156.0,157.9,154.7,155.7,155.7,1204864,0.0,1.0,2019-09-11,DOWN,148.372,147.3867,1.8756,1.5489,0.3267,83.1213,83.9137,54.1535,5.8225,108.9342,68.3333,43.3333,138.0236,148.372,158.7204,273222841.6377,131036827.0
70,154.0,156.3,153.92,154.62,154.62,1048664,0.0,1.0,2019-09-10,DOWN,148.1637,147.0948,1.3488,1.4094,-0.0605,81.1021,82.6028,53.2449,5.7246,96.6454,70.0,45.0,137.9353,148.1637,158.392,273674664.9195,129831963.0
71,151.38,154.54,150.64,154.08,154.08,1096532,0.0,1.0,2019-09-09,DOWN,147.9393,146.8607,0.8606,1.2734,-0.4129,79.0054,82.8473,52.0201,5.652,72.9895,71.6667,46.6667,137.6427,147.9393,158.236,274106471.6981,128783299.0
72,150.8,152.42,148.78,150.4,150.4,1133953,0.0,1.0,2019-09-06,DOWN,147.7723,146.7075,0.4916,1.2228,-0.7312,76.1586,77.8562,51.7449,5.6084,38.22,73.3333,48.3333,137.3797,147.7723,158.1649,273268604.3851,127686767.0
73,149.5,152.1,149.16,150.84,150.84,1084316,0.0,1.0,2019-09-05,UP,147.6287,146.5687,0.0726,1.1095,-1.0369,74.2161,76.3128,51.1271,5.6014,42.4286,75.0,50.0,137.1693,147.6287,158.088,273393217.478,128820720.0
74,148.38,149.26,147.48,147.96,147.96,829713,0.0,1.0,2019-09-04,DOWN,147.4987,146.4694,-0.3309,0.9834,-1.3143,74.7387,74.3067,50.5912,5.5867,8.6512,76.6667,51.6667,136.9422,147.4987,158.0552,273238321.624,127736404.0
75,146.76,147.08,145.5,146.28,146.28,660855,0.0,1.0,2019-09-03,DOWN,147.3973,146.4046,-0.7271,0.833,-1.5602,75.3093,72.0289,49.8084,5.623,-17.7452,78.3333,53.3333,136.7602,147.3973,158.0345,273620538.4123,126906691.0
76,145.66,146.94,145.22,146.66,146.66,432643,0.0,1.0,2019-09-02,UP,147.3497,146.3926,-1.0573,0.7111,-1.7684,76.2122,77.8804,49.2718,5.7007,-17.2811,80.0,55.0,136.676,147.3497,158.0234,273628905.443,127567546.0
77,145.54,148.3,145.5,146.1,146.1,940001,0.0,1.0,2019-08-30,DOWN,147.297,146.4174,-1.3513,0.5949,-1.9462,70.584,76.0185,49.2135,5.7825,-11.0247,81.6667,56.6667,136.5595,147.297,158.0345,273337122.2405,127134903.0
78,143.46,146.2,142.78,145.28,145.28,821156,0.0,1.0,2019-08-29,DOWN,147.238,146.4471,-1.6948,0.4001,-2.0949,59.0243,74.7375,48.1998,5.8602,-35.7214,83.3333,58.3333,136.4239,147.238,158.0521,273874262.0098,126194902.0
79,143.5,143.96,142.12,143.54,143.54,396548,0.0,1.0,2019-08-28,DOWN,147.2447,146.5484,-1.8967,0.2983,-2.1949,48.4321,60.9961,48.2179,5.9404,-56.3188,85.0,60.0,136.4394,147.2447,158.05,273494896.8992,125373746.0
80,142.32,145.0,141.56,143.5,143.5,873148,0.0,1.0,2019-08-27,DOWN,147.1783,146.6517,-2.1308,0.1387,-2.2695,46.343,41.3392,47.6444,5.9785,-54.1911,86.6667,61.6667,136.2339,147.1783,158.1227,273279386.3287,124977198.0
81,140.92,142.66,140.12,142.18,142.18,646712,0.0,1.0,2019-08-26,DOWN,147.1133,146.7986,-2.2786,0.0256,-2.3042,57.0743,42.9611,46.9591,6.0173,-75.6557,88.3333,63.3333,136.0091,147.1133,158.2175,273167704.0674,124104050.0
82,143.32,144.12,140.86,141.16,141.16,1001692,0.0,1.0,2019-08-23,DOWN,147.0813,146.9979,-2.2915,0.0191,-2.3106,66.3008,54.7288,48.0187,6.0106,-69.0974,90.0,65.0,135.8952,147.0813,158.2675,272765423.4221,123457338.0
83,142.5,144.84,141.9,143.06,143.06,781883,0.0,1.0,2019-08-22,UP,147.0877,147.1225,-2.519,-0.2037,-2.3153,66.7798,73.5331,47.6216,6.0169,-53.2556,91.6667,66.6667,135.9096,147.0877,158.2657,273582752.7451,124459030.0
84,141.34,144.16,141.3,142.64,142.64,666201,0.0,1.0,2019-08-21,DOWN,147.1193,147.2792,-2.6893,-0.4249,-2.2644,55.1371,70.6405,47.059,6.0416,-60.9174,93.3333,68.3333,135.9827,147.1193,158.2559,273747638.2004,123677147.0
85,141.82,143.06,140.7,141.14,141.14,526879,0.0,1.0,2019-08-20,DOWN,147.1707,147.4805,-2.7494,-0.5912,-2.1582,39.244,56.1658,47.2656,6.0536,-76.3505,95.0,70.0,136.113,147.1707,158.2283,273789568.7738,123010946.0
86,141.34,143.16,140.98,142.32,142.32,773315,0.0,1.0,2019-08-19,UP,147.237,147.6724,-2.8349,-0.8245,-2.0104,31.0104,38.605,47.037,6.0443,-70.5533,96.6667,71.6667,136.2611,147.237,158.2129,274119983.3784,123537825.0
87,138.96,140.0,137.96,139.86,139.86,776293,0.0,1.0,2019-08-16,DOWN,147.2887,147.8871,-2.854,-1.0498,-1.8043,28.9778,22.9612,45.8934,6.0397,-110.6299,98.3333,73.3333,136.3954,147.2887,158.182,273942612.7858,122764510.0
88,140.88,141.12,136.94,138.16,138.16,1078890,0.0,1.0,2019-08-15,DOWN,147.3413,148.1897,-2.5946,-1.0527,-1.5418,32.0684,31.465,46.6932,5.9728,-119.3637,100.0,75.0,136.5799,147.3413,158.1028,273272869.6918,121988217.0
89,143.1,143.1,138.68,139.88,139.88,1204520,0.0,1.0,2019-08-14,UP,147.4,148.4375,-2.4212,-1.1425,-1.2787,30.6286,32.5073,47.6371,5.9046,-97.0065,13.3333,76.6667,136.7422,147.4,158.0578,273721975.2786,123067107.0
90,140.0,145.16,139.36,142.9,142.9,1427927,0.0,1.0,2019-08-13,UP,147.4433,148.6184,-2.3906,-1.3976,-0.993,28.5543,32.2329,46.1421,5.864,-72.135,15.0,78.3333,136.8348,147.4433,158.0519,274272452.6033,124271627.0
91,141.9,142.5,140.04,140.96,140.96,676890,0.0,1.0,2019-08-12,DOWN,147.5477,148.9106,-2.0013,-1.3577,-0.6436,26.2527,27.1457,46.95,5.8339,-92.1949,16.6667,80.0,137.1123,147.5477,157.9831,273957328.1092,122843700.0
92,143.54,143.72,140.48,141.34,141.34,1193042,0.0,1.0,2019-08-09,UP,147.6413,149.1482,-1.6687,-1.3645,-0.3042,22.2204,26.2842,47.6582,5.7509,-85.2725,18.3333,81.6667,137.31,147.6413,157.9727,274127920.394,123520590.0
93,145.0,145.0,142.94,144.28,144.28,733755,0.0,1.0,2019-08-08,UP,147.727,149.3383,-1.3868,-1.4237,0.0369,19.2435,25.3281,48.296,5.6737,-55.1997,20.0,83.3333,137.448,147.727,158.006,274687619.7346,124713632.0
94,144.08,145.16,141.52,142.78,142.78,834697,0.0,1.0,2019-08-07,DOWN,147.748,149.4854,-1.1556,-1.5484,0.3928,16.8113,15.0489,47.8637,5.6353,-70.6595,21.6667,85.0,137.4862,147.748,158.0097,274466782.3287,123979877.0
95,143.2,145.02,142.38,142.94,142.94,896741,0.0,1.0,2019-08-06,UP,147.8653,149.6686,-0.75,-1.5299,0.78,16.9793,17.3535,47.4504,5.5963,-68.5127,23.3333,86.6667,137.613,147.8653,158.1176,274723614.5972,124814574.0
96,144.02,145.34,141.14,142.98,142.98,1541674,0.0,1.0,2019-08-05,UP,147.987,149.8879,-0.1317,-1.2942,1.1624,15.4756,18.0313,47.7976,5.5708,-75.3175,25.0,88.3333,137.7859,147.987,158.1881,275239921.5924,125711315.0
97,147.36,148.0,143.64,146.24,146.24,2145312,0.0,1.0,2019-08-02,UP,148.1367,150.0868,0.5758,-0.9102,1.486,13.5754,15.553,49.2405,5.5448,-34.2516,26.6667,90.0,137.9093,148.1367,158.364,275430797.223,127252989.0
98,150.8,151.8,149.48,150.64,150.64,801676,0.0,1.0,2019-08-01,UP,148.2143,150.1792,1.1304,-0.5832,1.7135,16.0649,12.8425,50.7935,5.5594,36.5408,28.3333,91.6667,137.9411,148.2143,158.4876,275017474.5843,129398301.0
99,151.62,153.28,150.94,150.94,150.94,833751,0.0,1.0,2019-07-31,UP,148.2677,150.1582,1.4715,-0.3878,1.8593,21.0924,12.3308,51.1717,5.6302,51.6501,30.0,93.3333,137.9084,148.2677,158.6269,275017474.5843,130199977.0
100,152.72,153.46,150.04,151.74,151.74,1194339,0.0,1.0,2019-07-30,UP,148.3573,150.1087,1.8021,-0.1542,1.9563,33.749,23.0215,51.6795,5.6749,50.5025,31.6667,95.0,137.7925,148.3573,158.9222,275851225.5843,131033728.0
101,154.92,155.3,152.2,153.2,153.2,974909,0.0,1.0,2019-07-29,UP,148.4017,150.0201,2.0858,0.091,1.9948,48.0645,27.9249,52.7079,5.7203,75.3015,33.3333,0.0,137.742,148.4017,159.0613,275858206.1589,132228067.0
102,155.12,156.36,153.9,155.26,155.26,1093111,0.0,1.0,2019-07-26,UP,148.503,149.854,2.1936,0.2215,1.972,58.8967,50.3005,52.8019,5.7259,94.3479,35.0,0.0,137.4878,148.503,159.5182,276204142.849,133202976.0
103,160.88,162.04,152.96,154.06,154.06,2168067,0.0,1.0,2019-07-25,DOWN,148.5677,149.6755,2.2789,0.3622,1.9167,54.1414,65.9682,55.6085,5.6989,107.523,36.6667,1.6667,137.3541,148.5677,159.7813,276088613.5478,132109865.0
104,157.02,160.28,156.06,158.62,158.62,1497678,0.0,1.0,2019-07-24,UP,148.4697,149.2957,1.7681,-0.058,1.8261,38.0116,60.4213,53.9972,5.6714,136.1034,38.3333,3.3333,137.5904,148.4697,159.349,277731381.5658,134277932.0
105,151.6,158.12,151.6,157.14,157.14,1920576,0.0,1.0,2019-07-23,DOWN,148.463,149.0339,1.4835,-0.3571,1.8406,28.8216,36.0346,51.5699,5.5826,99.4084,40.0,5.0,137.6042,148.463,159.3218,277411973.8245,132780254.0
106,150.86,152.94,150.82,151.4,151.4,577673,0.0,1.0,2019-07-22,DOWN,148.5233,148.9469,1.6505,-0.2794,1.9299,36.7505,17.5788,51.2244,5.5278,44.2243,41.6667,6.6667,137.5558,148.5233,159.4909,276068747.3475,130859678.0
107,151.66,153.2,151.04,151.46,151.46,810813,0.0,1.0,2019-07-19,UP,148.617,148.882,1.915,-0.0847,1.9997,55.9975,32.8514,51.6158,5.5623,45.1381,43.3333,8.3333,137.4766,148.617,159.7574,276330341.711,131437351.0
108,153.06,153.28,151.42,151.46,151.46,754543,0.0,1.0,2019-07-18,NC,148.7227,148.7879,2.1433,0.1224,2.0209,70.2764,59.8215,52.3037,5.5932,44.9949,45.0,0.0,137.351,148.7227,160.0944,276825828.9978,131437351.0
109,154.46,155.56,153.02,153.06,153.06,614328,0.0,1.0,2019-07-17,UP,148.89,148.643,2.2609,0.2707,1.9903,66.7365,75.3196,52.9982,5.6172,65.582,46.6667,1.6667,136.985,148.89,160.795,277547911.6132,132191894.0
110,154.08,155.42,153.08,154.94,154.94,733432,0.0,1.0,2019-07-16,UP,148.976,148.4459,2.2357,0.3131,1.9226,50.8484,75.6881,52.831,5.6106,69.637,48.3333,3.3333,136.839,148.976,161.113,278142893.8959,132806222.0
111,154.34,155.08,153.72,154.2,154.2,642534,0.0,1.0,2019-07-15,DOWN,149.035,148.2549,2.2096,0.3653,1.8443,34.9692,49.2018,52.9577,5.6063,65.1737,50.0,5.0,136.7656,149.035,161.3044,277710354.8683,132072790.0
112,149.88,154.92,149.6,153.54,153.54,1151108,0.0,1.0,2019-07-12,DOWN,149.0417,148.0486,2.1177,0.3647,1.753,35.5577,27.6553,50.9741,5.5896,43.8444,51.6667,6.6667,136.7603,149.0417,161.323,277899339.6975,131430256.0
113,153.48,154.3,151.42,151.94,151.94,726479,0.0,1.0,2019-07-11,DOWN,149.1053,147.9865,2.4237,0.7619,1.6619,51.4699,28.0506,52.7392,5.5753,41.6215,53.3333,8.3333,136.7678,149.1053,161.4429,277345426.0698,130279148.0
114,154.0,155.52,152.36,152.4,152.4,744021,0.0,1.0,2019-07-10,UP,149.063,147.8003,2.4125,0.9411,1.4714,70.6193,50.9674,52.9999,5.526,52.4727,55.0,10.0,136.7684,149.063,161.3576,277809563.7205,131005627.0
115,153.84,154.28,151.82,153.96,153.96,954106,0.0,1.0,2019-07-09,UP,148.9713,147.5901,2.3102,1.0741,1.2361,83.14,75.3917,52.9295,5.4577,52.88,56.6667,11.6667,136.7435,148.9713,161.1991,278534751.9293,131749648.0
116,153.5,156.26,153.5,154.8,154.8,769149,0.0,1.0,2019-07-08,UP,148.871,147.3783,2.1622,1.1946,0.9676,87.8139,85.4989,52.7817,5.4082,73.7348,58.3333,13.3333,136.706,148.871,161.036,277828863.3355,132703754.0
117,155.22,155.38,153.3,154.6,154.6,585164,0.0,1.0,2019-07-05,DOWN,148.7877,147.1708,1.9766,1.3076,0.669,87.2788,88.5293,53.6191,5.3254,71.0719,60.0,15.0,136.6823,148.7877,160.893,277873448.5402,131934605.0
118,153.58,155.48,153.18,154.64,154.64,526289,0.0,1.0,2019-07-04,UP,148.6547,146.8979,1.5357,1.1937,0.342,83.3269,89.4135,52.9188,5.2552,73.9204,61.6667,16.6667,136.6601,148.6547,160.6493,277727156.4669,132519769.0
119,151.0,154.54,150.46,153.62,153.62,1388968,0.0,1.0,2019-07-03,DOWN,148.5917,146.6714,1.1177,1.0741,0.0436,74.3808,83.8936,51.7928,5.1838,55.5491,63.3333,18.3333,136.6617,148.5917,160.5217,277585285.0722,131993480.0
120,150.38,151.44,149.14,151.0,151.0,914033,0.0,1.0,2019-07-02,DOWN,148.5383,146.5247,0.8306,1.0555,-0.2249,67.6265,76.6737,51.5188,5.1258,24.8606,65.0,20.0,136.6233,148.5383,160.4534,276822715.2205,130604512.0
121,150.4,151.74,149.04,150.0,150.0,1144090,0.0,1.0,2019-07-01,DOWN,148.4903,146.394,0.5151,1.0039,-0.4888,61.9261,62.5752,51.5281,5.1163,21.8279,66.6667,21.6667,136.5821,148.4903,160.3985,276258400.6706,129690479.0
122,147.1,148.44,146.48,148.22,148.22,889401,0.0,1.0,2019-06-28,DOWN,148.3733,146.2582,0.103,0.8427,-0.7397,65.2505,63.6304,50.0671,5.1066,-12.1721,68.3333,23.3333,136.4047,148.3733,160.342,276588913.5478,128546389.0
123,148.2,149.92,147.06,147.18,147.18,829787,0.0,1.0,2019-06-27,DOWN,148.2937,146.2296,-0.0886,0.8618,-0.9504,69.3718,59.5727,50.5667,5.1511,-6.5705,70.0,25.0,136.229,148.2937,160.3584,275899174.4202,127656988.0
124,145.02,147.92,145.02,147.5,147.5,778796,0.0,1.0,2019-06-26,UP,148.1503,146.1628,-0.4437,0.7221,-1.1659,78.1523,72.5483,49.1237,5.1861,-21.2757,71.6667,26.6667,135.8819,148.1503,160.4187,276659331.793,128486775.0
125,145.18,147.16,145.1,145.92,145.92,622729,0.0,1.0,2019-06-25,DOWN,148.05,146.2016,-0.5668,0.7795,-1.3464,84.2055,75.9943,49.1947,5.2552,-28.9234,73.3333,28.3333,135.584,148.05,160.516,276106117.5739,127707979.0
126,145.52,147.0,144.78,147.0,147.0,719750,0.0,1.0,2019-06-24,UP,147.9547,146.2362,-0.732,0.8093,-1.5413,87.7295,85.9144,49.3438,5.3384,-24.3736,75.0,30.0,135.316,147.9547,160.5933,276233085.9487,128330708.0
127,146.3,148.12,146.08,147.18,147.18,1657740,0.0,1.0,2019-06-21,UP,147.8627,146.2605,-0.9668,0.7768,-1.7436,79.3568,90.7079,49.6836,5.4257,-11.4655,76.6667,31.6667,135.075,147.8627,160.6503,275513335.9487,129050458.0
128,146.0,148.3,145.76,146.9,146.9,950255,0.0,1.0,2019-06-20,DOWN,147.734,146.2592,-1.3319,0.6059,-1.9378,60.2996,86.5662,49.5522,5.4926,-11.3922,78.3333,33.3333,134.7325,147.734,160.7355,275383326.1204,127392718.0
129,143.5,145.36,143.04,145.36,145.36,942552,0.0,1.0,2019-06-19,DOWN,147.699,146.2679,-1.7479,0.3414,-2.0893,39.5188,60.7962,48.4493,5.5606,-38.949,80.0,35.0,134.6677,147.699,160.7303,275480599.644,126442463.0
130,140.54,144.66,139.26,143.32,143.32,1298030,0.0,1.0,2019-06-18,DOWN,147.698,146.3618,-1.9989,0.1757,-2.1746,30.5255,33.5363,47.1028,5.6314,-64.7861,81.6667,36.6667,134.6654,147.698,160.7306,274538047.644,125499911.0
131,141.36,142.3,140.72,140.72,140.72,573699,0.0,1.0,2019-06-17,DOWN,147.822,146.5591,-1.9888,0.2297,-2.2186,37.2036,24.2238,47.4403,5.6916,-80.0165,83.3333,38.3333,134.9233,147.822,160.7207,273884222.2728,124201881.0
132,142.18,142.46,140.38,141.24,141.24,679443,0.0,1.0,2019-06-14,UP,147.8997,146.7354,-2.0305,0.2455,-2.276,47.8732,33.8164,47.777,5.7127,-81.159,85.0,40.0,135.1018,147.8997,160.6975,274457921.2728,124775580.0
133,141.7,143.72,140.74,142.8,142.8,706871,0.0,1.0,2019-06-13,UP,147.93,146.8898,-2.1377,0.1997,-2.3374,58.0253,53.5708,47.5628,5.7341,-69.5654,86.6667,41.6667,135.178,147.93,160.682,274575517.2727,125455023.0
134,142.3,143.26,141.54,142.36,142.36,835819,0.0,1.0,2019-06-12,DOWN,147.96,147.0657,-2.1945,0.1927,-2.3873,60.997,56.2324,47.8038,5.7615,-70.6993,88.3333,43.3333,135.2584,147.96,160.6616,274305103.2915,124748152.0
135,143.9,145.1,143.26,143.74,143.74,1282047,0.0,1.0,2019-06-11,UP,148.012,147.2273,-2.2963,0.1392,-2.4354,67.6294,64.2727,48.4476,5.8016,-50.9006,90.0,45.0,135.3781,148.012,160.6459,274343972.0415,125583971.0
136,142.5,142.86,140.96,141.88,141.88,817419,0.0,1.0,2019-06-07,DOWN,148.022,147.34,-2.5556,-0.0853,-2.4702,68.3116,62.4858,47.8432,5.8691,-78.3688,91.6667,46.6667,135.4002,148.022,160.6438,274957113.8612,124301924.0
137,142.0,144.14,140.82,141.84,141.84,865954,0.0,1.0,2019-06-06,DOWN,148.097,147.5041,-2.7069,-0.258,-2.4489,64.3303,76.1295,47.6276,5.901,-74.9752,93.3333,48.3333,135.5541,148.097,160.6399,274982926.1251,123484505.0
138,143.86,144.82,141.66,142.78,142.78,954747,0.0,1.0,2019-06-05,UP,148.186,147.6907,-2.8097,-0.4253,-2.3844,47.4204,66.3195,48.3589,5.9334,-66.2665,95.0,50.0,135.742,148.186,160.63,275316792.3676,124350459.0
139,139.52,144.96,139.06,144.66,144.66,1502624,0.0,1.0,2019-06-04,UP,148.2467,147.8205,-3.0894,-0.8113,-2.2781,35.2658,50.5419,46.4732,5.979,-70.2727,96.6667,51.6667,135.8523,148.2467,160.6411,275594760.419,125305206.0
140,138.42,140.2,138.08,140.06,140.06,801553,0.0,1.0,2019-06-03,DOWN,148.4393,148.1019,-2.9597,-0.8844,-2.0753,33.379,25.3998,45.9816,6.0254,-117.9442,98.3333,53.3333,136.2356,148.4393,160.6431,274244946.9568,123802582.0
141,139.0,139.58,137.14,139.5,139.5,1902678,0.0,1.0,2019-05-31,DOWN,148.689,148.4301,-2.639,-0.7848,-1.8542,43.6941,29.8556,46.2016,5.9947,-131.5603,100.0,55.0,136.7044,148.689,160.6736,273549259.2292,123001029.0
142,143.7,144.56,142.32,143.22,143.22,382547,0.0,1.0,2019-05-30,UP,148.9303,148.7498,-2.2504,-0.5924,-1.6579,51.3343,44.8815,48.0329,5.953,-73.8291,30.0,56.6667,137.1546,148.9303,160.7061,271771349.7304,124903707.0
143,144.4,144.4,142.44,143.28,143.28,761706,0.0,1.0,2019-05-29,UP,149.1113,148.921,-2.2001,-0.6903,-1.5098,48.3034,56.3451,48.3134,5.9872,-75.8193,31.6667,58.3333,137.3289,149.1113,160.8938,271846493.6356,125286254.0
144,144.42,146.66,143.9,144.84,144.84,962259,0.0,1.0,2019-05-28,UP,149.238,149.0742,-2.1753,-0.838,-1.3373,38.496,52.7764,48.3213,6.0195,-54.5408,33.3333,60.0,137.4975,149.238,160.9785,271955308.7783,126047960.0
145,145.8,146.38,143.1,144.06,144.06,646886,0.0,1.0,2019-05-27,DOWN,149.339,149.232,-2.114,-0.9862,-1.1278,28.1254,35.7886,48.8653,6.0744,-64.515,35.0,61.6667,137.6619,149.339,161.0161,272262116.6122,125085701.0
146,144.44,145.1,142.46,142.86,142.86,947293,0.0,1.0,2019-05-24,DOWN,149.4073,149.3483,-2.1455,-1.2643,-0.8812,23.4107,26.9229,48.3013,6.1259,-80.7024,36.6667,63.3333,137.766,149.4073,161.0487,272530340.8661,124438815.0
147,142.12,142.5,140.62,142.0,142.0,1283438,0.0,1.0,2019-05-23,DOWN,149.5033,149.5147,-2.016,-1.4509,-0.5652,23.3349,21.6647,47.3267,6.1576,-108.0525,38.3333,65.0,137.9326,149.5033,161.074,273190579.6955,123491522.0
148,144.4,145.16,142.28,144.3,144.3,769222,0.0,1.0,2019-05-22,UP,149.6047,149.7654,-1.5852,-1.3828,-0.2024,28.314,21.6446,48.2049,6.1474,-81.4614,40.0,66.6667,138.1889,149.6047,161.0204,272589819.7096,124774960.0
149,145.7,146.86,143.8,144.7,144.7,945804,0.0,1.0,2019-05-21,UP,149.63,149.9473,-1.2445,-1.3878,0.1433,37.5226,26.6953,48.7117,6.1612,-65.8622,41.6667,68.3333,138.2539,149.63,161.0061,272279993.7287,125544182.0
150,146.26,147.34,143.7,144.82,144.82,1075828,0.0,1.0,2019-05-20,UP,149.658,150.0912,-0.9238,-1.414,0.4902,43.7362,36.6022,48.9296,6.1978,-64.1866,43.3333,70.0,138.3125,149.658,161.0035,272669445.7639,126489986.0
151,147.52,147.92,145.32,147.14,147.14,1437996,0.0,1.0,2019-05-17,UP,149.5923,150.2211,-0.5581,-1.4018,0.8437,42.6502,49.2702,49.4186,6.235,-42.6554,45.0,71.6667,138.124,149.5923,161.0607,273083219.5196,127565814.0
152,148.68,149.36,146.52,148.1,148.1,1629093,0.0,1.0,2019-05-16,UP,149.497,150.3127,-0.2115,-1.4057,1.1942,32.8117,45.3361,49.8699,6.2966,-23.9386,46.6667,73.3333,137.8674,149.497,161.1266,272508022.807,129003810.0
153,146.26,152.4,143.06,149.12,149.12,2196891,4.86,1.0,2019-05-15,UP,149.4037,150.368,0.1158,-1.4298,1.5456,21.9328,33.3443,48.9129,6.377,-19.5739,48.3333,75.0,137.66,149.4037,161.1474,272324458.5933,130632903.0
154,151.12,151.86,148.3,149.02,144.16,1515374,0.0,1.0,2019-05-14,DOWN,149.3093,150.5073,0.7784,-1.1247,1.903,16.4538,19.7548,50.8292,6.4588,2.9978,50.0,76.6667,137.3767,149.3093,161.2419,271670566.0138,128436012.0
155,150.5,150.5,146.24,147.54,142.7283,1643270,0.0,1.0,2019-05-13,DOWN,149.2007,150.4865,1.1178,-1.0664,2.1842,15.4475,12.6993,50.5863,6.515,-17.4721,51.6667,78.3333,137.2174,149.2007,161.184,272572978.285,126920638.0
156,153.0,153.72,148.86,150.32,145.4176,1488830,0.0,1.0,2019-05-10,UP,149.109,150.486,1.598,-0.8528,2.4508,20.7905,16.9074,51.5967,6.5924,21.6591,53.3333,80.0,137.0828,149.109,161.1352,273213321.6676,128563908.0
157,152.02,152.98,150.18,151.5,146.5591,1372447,0.0,1.0,2019-05-09,UP,148.9373,150.4008,1.933,-0.731,2.664,29.814,16.7357,51.2212,6.6298,30.6972,55.0,81.6667,136.8443,148.9373,161.0303,273807624.292,130052738.0
158,154.0,154.96,151.9,154.58,149.5387,1427376,0.0,1.0,2019-05-08,UP,148.7577,150.3459,2.4324,-0.4144,2.8468,45.457,28.7284,52.0231,6.6466,61.6668,56.6667,83.3333,136.5336,148.7577,160.9817,273886044.0655,131425185.0
159,157.0,157.74,153.04,154.42,149.3839,1330855,0.0,1.0,2019-05-07,DOWN,148.5443,150.2221,2.8327,-0.1176,2.9504,54.4193,43.978,53.2656,6.6358,80.056,58.3333,85.0,136.2471,148.5443,160.8416,272813182.8222,129997809.0
160,155.38,157.94,152.82,157.62,152.4795,1535879,0.0,1.0,2019-05-06,UP,148.3927,149.9923,2.9971,0.0173,2.9798,52.6442,63.6645,52.6653,6.6062,96.8053,60.0,86.6667,136.2935,148.3927,160.4919,273362513.725,131328664.0
161,161.0,162.5,159.86,160.28,155.0528,868124,0.0,1.0,2019-05-03,UP,148.2743,149.8097,3.3282,0.3527,2.9755,37.5928,55.6154,55.0788,6.5761,164.0024,61.6667,88.3333,136.3127,148.2743,160.236,272018624.1771,132864543.0
162,159.0,163.1,158.4,160.74,155.4978,2009100,0.0,1.0,2019-05-02,UP,148.0527,149.4303,3.1301,0.2428,2.8873,23.7381,38.6527,54.3467,6.4255,172.3312,63.3333,90.0,136.5587,148.0527,159.5466,272610528.0448,133732667.0
